"Currency","Frequency","Mean","SD","t_Stat","Sharpe","Skewness","Kurtosis","Positive","N"
"ETP","Weekly",-1.35158432293653,22.5692856006583,-0.711106895184921,-0.0598860037863629,-0.651136832989479,7.62512971559919,44.6808510638298,141
"FCT","Daily",-0.231723775752134,8.29361019452596,-1.23664257708479,-0.0279400370064509,-1.03675381483141,24.8842268694643,48.2388973966309,1959
"FCT","Monthly",-6.9837981030528,28.8385740916603,-1.9524259483125,-0.242168634304025,0.396421270559018,4.45798693002279,38.4615384615385,65
"FCT","Weekly",-1.81821352998111,17.2154152977904,-1.28486718919524,-0.105615432362789,-0.0250456923376096,4.39714681461085,38.5135135135135,148
"FUN","Daily",-0.113860031027102,6.40719116163873,-0.898429577400794,-0.0177706623939686,0.478447399747307,20.5368432883036,48.5524256651017,2556
"FUN","Monthly",-3.46459808696752,33.188006601975,-0.956778343245421,-0.104393075743252,1.41681810578075,11.7523783314196,41.6666666666667,84
"FUN","Weekly",1.88456370939093,25.0413650765717,0.547886700895237,0.0752580262149564,0.557451168540405,4.00929261136933,52.8301886792453,53
"GAME","Daily",-0.260423222359699,11.649255327379,-1.13021734746872,-0.0223553536291398,0.792487759029026,49.6758055937921,46.9874804381847,2556
"GAME","Monthly",-7.92430662323083,58.1074815678837,-1.24988156262019,-0.136373258819922,-0.145317153771121,11.1404440638851,38.0952380952381,84
"GAME","Weekly",-2.83044946920682,25.9942156655644,-0.746496227253993,-0.108887665841614,0.8611457404688,4.74651018581852,38.2978723404255,47
"GAS","Daily",-0.0765606609042466,6.80252416154825,-0.569004898939504,-0.0112547429580642,0.480600272452614,24.7545181876387,49.0610328638498,2556
"GAS","Monthly",-2.32963153894351,37.0215147750112,-0.576730203150467,-0.0629264240834351,1.55536183482458,9.83675174256349,39.2857142857143,84
"GAS","Weekly",-0.534669533528018,16.4184713065936,-0.623007481903446,-0.0325651227537425,0.720945460409947,8.85882372874763,50,366
"GBYTE","Daily",-0.186444933952773,7.58102016409189,-1.24337851945885,-0.0245936470180998,0.422042715450105,44.1848394387005,49.0219092331768,2556
"GBYTE","Monthly",-5.67325299027724,29.7393322800602,-1.7483991247518,-0.190765984146896,0.0666082032348933,4.37076851201609,42.8571428571429,84
"GBYTE","Weekly",-1.20169825257114,16.419796675362,-1.11713488845674,-0.0731859398949986,0.173400388805291,7.00062488956578,50.2145922746781,233
"GNO","Daily",0.00611390409222951,5.42223816820121,0.0570059853313879,0.00112756096330932,-0.26904288119115,10.4029642128138,49.8043818466354,2556
"GNO","Monthly",0.186037367377855,30.3596727479948,0.0561620229029403,0.00612777907463256,-0.0535639639405656,3.02317219188856,52.3809523809524,84
"GNO","Weekly",0.0426971007096704,14.1050173847611,0.0579115651746105,0.00302708600386412,-0.138068200138064,5.10962147778284,51.9125683060109,366
"GNT","Daily",-2.28178659035319,15.5787491463182,-2.10220976685535,-0.146467894753441,-2.30780642132662,17.5117181861448,17.9611650485437,206
"GNT","Monthly",-67.1497196589654,60.1035657188687,-2.95592211045064,-1.1172335427328,-0.194429951966186,1.66754190844944,0,7
"GOVI","Daily",-0.331865329534618,5.93440820057759,-2.11101782023444,-0.0559222281848287,1.63451171213248,22.1528130764953,44.9824561403509,1425
"GOVI","Monthly",-10.0618743529113,32.0043236816263,-2.15535675374373,-0.314391094559759,0.379244070898125,2.67976542942836,36.1702127659575,47
"GXC","Daily",-0.0956313790987976,8.56421059064274,-0.564538422851697,-0.0111663974264347,4.46155047645152,93.4718596307453,47.848200312989,2556
"GXC","Monthly",-2.90992624972057,30.5107309818388,-0.874115884933794,-0.09537386211601,0.48958497214278,5.48459284225326,46.4285714285714,84
"GXC","Weekly",-0.783849430133637,21.2541159471052,-0.558093986083228,-0.0368798886805921,1.38285775440473,16.7058310027054,49.3449781659389,229
"HC","Daily",-0.274831406650427,6.94744311184343,-1.9999621940292,-0.0395586408159165,-0.719838144886567,26.9708101285305,47.6525821596244,2556
"HC","Monthly",-8.36272708807728,36.8936116114314,-2.0774778192492,-0.226671413364316,-0.947762276438113,8.12230202685332,41.6666666666667,84
"HC","Weekly",-1.56310567586736,19.0149007337421,-1.2385319263639,-0.0822042511688537,-0.00344416192283951,4.76587525906324,43.1718061674009,227
"HOM","Daily",-0.4435079649745,3.7941893500469,-2.51791701922836,-0.116891363096841,-0.0376198908348446,9.78221465484775,47.4137931034483,464
"HOM","Monthly",-12.1051585734217,28.1891797082881,-1.77056756988193,-0.429425712230375,-0.650816787018716,2.64930441786492,35.2941176470588,17
"HOMER","Daily",-0.212538982278181,0.83711470913464,-2.04696445778514,-0.253894693234922,-3.65896083660654,14.4154784382171,0,65
"HOMER","Monthly",-4.60501128269391,1.99493817597948,-3.99817578664445,-2.30834786668662,-0.681605872530977,NA,0,3
"HONK","Daily",-0.419730444303304,22.5137836349747,-0.341227784573104,-0.0186432654372347,-0.0550024073793933,8.05085304781723,7.76119402985075,335
"HONK","Monthly",-9.37397992277378,32.4034717045805,-1.12041291314639,-0.289289370232779,-0.067658787725746,4.98738715604067,6.66666666666667,15
"ICN","Daily",-7.91374250735691,28.6842788223287,-1.70070809276429,-0.275891283736812,-4.97418249429434,28.8232983225259,28.9473684210526,38
"ICN","Monthly",-150.361107639781,108.660108197583,-1.95695293521113,-1.38377469095071,NA,NA,0,2
"ICX","Daily",-0.13806178921748,6.36066844379976,-1.09736515038747,-0.0217055472136831,-0.514396509441759,10.1158067089316,50.547730829421,2556
"ICX","Monthly",-4.20102301476047,34.8565745609553,-1.10461261348131,-0.120523117020978,0.176021601974822,3.049672229442,41.6666666666667,84
"ICX","Weekly",-0.964169216502402,17.086978580636,-1.07951462173725,-0.0564271332086211,-0.16760504932649,5.2416612660057,48.3606557377049,366
"IMARO","Daily",-0.0945563796305972,9.45973023104777,-0.151921092209771,-0.00999567401195584,0.37536176221732,4.72199124521114,47.1861471861472,231
"IMARO","Monthly",-2.73031546183344,59.3443801967616,-0.130130237871876,-0.0460079868183109,0.87965439512342,2.52521493821123,25,8
"INK","Daily",-0.231422605496239,14.8532086473981,-0.787709207256683,-0.0155806473193775,0.315427816775603,26.0416074065861,45.6572769953052,2556
"INK","Monthly",-7.04185928152843,40.016289637323,-1.61283584676644,-0.175974817889176,0.680305738635476,5.66885876790438,35.7142857142857,84
"INK","Weekly",-8.36634361099522,25.3683049230123,-1.74511183500699,-0.329795137530292,1.20683360380748,5.14505997535206,28.5714285714286,28
"ISSP","Daily",-0.755125501340893,11.0782437439667,-1.27156288423354,-0.0681629253510637,2.34183848347469,19.3331164565559,38.2183908045977,348
"ISSP","Monthly",-21.8986395388859,34.0000093611214,-2.23114975617383,-0.644077456164664,-0.697128616106951,2.55197312871213,33.3333333333333,12
"ITC","Daily",-0.582449370534147,10.8615346466276,-2.2541627205963,-0.0536249608811027,-1.66841568401483,73.7315620898301,44.9915110356537,1767
"ITC","Monthly",-17.4438650463362,59.4183178256717,-2.25500947738324,-0.293577228111961,-2.87054013443591,17.8010024150948,35.593220338983,59
"ITC","Weekly",-1.42713433677426,26.3426948701363,-0.693787671073201,-0.0541757152717184,0.671274025649726,5.49090756286629,44.5121951219512,164
"IXO","Daily",-0.7355466675012,7.71666056695037,-1.98575515937715,-0.0953192979164416,1.53707815452129,24.4873921144715,45.6221198156682,434
"IXO","Monthly",-21.2818169130347,46.7408320248122,-1.76342865350502,-0.455315320483327,0.165782688722961,2.25182984330147,33.3333333333333,15
"JADE","Daily",-0.0938358698481549,18.1495821442343,-0.213796360886356,-0.00517013940610001,1.33974639770383,19.4112789920868,47.7777777777778,1710
"JADE","Monthly",-2.81507609544465,68.5686136828111,-0.309957534530458,-0.0410548783801697,1.70242450584542,9.43232966389251,45.6140350877193,57
"KCS","Daily",0.0407981574973815,5.76825220945393,0.357582893111865,0.00707288031381758,1.28502636259244,22.1262189573836,49.2957746478873,2556
"KCS","Monthly",1.24142964956316,37.4957980223276,0.303444419862625,0.0331085005531533,1.00766103666625,5.11902730867934,45.2380952380952,84
"KCS","Weekly",0.567649031018597,16.8250060689632,0.63208899562478,0.0337384146366359,2.04146499512726,16.4756775599996,47.5783475783476,351
"KIN","Daily",-0.133499499264134,10.0173351216305,-0.673764087026299,-0.0133268476738757,0.524095881491431,12.0614124363582,27.660406885759,2556
"KIN","Monthly",-4.0621990490373,41.9884426100735,-0.886688501550902,-0.0967456470524756,0.705997036442273,4.52944480458488,35.7142857142857,84
"KMD","Daily",-0.134811023282198,6.29866482986871,-1.08207491962195,-0.0214031111233153,-0.140855212391587,14.2736251571904,49.6870109546166,2556
"KMD","Monthly",-4.10210685130117,32.0572749800836,-1.17278933824309,-0.127961807541337,0.043812532055298,3.13939624583051,41.6666666666667,84
"KMD","Weekly",-0.805022135012549,15.4205170899984,-0.983610285609067,-0.0522046135232831,-0.269812288731637,5.06562336320807,49.2957746478873,355
"KNC","Daily",-0.0793149617624496,5.4398092913001,-0.515909599871567,-0.0145804673500776,-0.378934710199183,8.31001461740632,52.0766773162939,1252
"KNC","Monthly",-2.36434124110921,30.3891123887964,-0.504216191316916,-0.0778022474253272,-0.264336048764347,2.70550417961926,45.2380952380952,42
"KNC","Weekly",-0.551679622925483,14.9177706410937,-0.496157167853758,-0.0369813718281592,-0.876596293048947,5.55014120653863,50.5555555555556,180
"KRIPTO","Daily",-0.430183433651496,10.1924331143117,-1.27878387736418,-0.0422061571390108,2.19364938682789,39.2049054358109,40.7407407407407,918
"KRIPTO","Monthly",-12.7389803900669,61.2280351430496,-1.15841772268036,-0.208057964955176,0.700969218736176,5.51009639491403,29.0322580645161,31
"LARRY","Daily",-0.766758477247962,27.4248670641274,-0.61062312096354,-0.0279585120852201,0.121010428174716,8.54448218656846,13.8364779874214,477
"LARRY","Monthly",-21.514340802781,74.1533541737955,-1.19624932120399,-0.290133076817498,0.517477973563896,4.75334471491989,29.4117647058824,17
"LEND","Daily",-0.213559633245959,5.29645491397901,-0.75971038511208,-0.0403212406627513,0.207145484642273,7.58297897424105,47.6056338028169,355
"LEND","Monthly",-6.31780581685965,26.7556301180133,-0.817978168997625,-0.236129958031008,-0.0583473324435852,2.37166141032847,25,12
"LINK","Daily",0.12932873011521,6.28127890036399,1.04094398660978,0.0205895538419278,-0.125026121012,11.605075729613,50.5868544600939,2556
"LINK","Monthly",3.93528850207709,33.928121099126,1.06305665377516,0.115988990094074,0.411776650320136,4.03023148576643,54.7619047619048,84
"LINK","Weekly",0.974097959699128,16.3536277672828,1.13798085992028,0.0595646405532058,-0.261375886637971,5.3428711913858,53.4246575342466,365
"LNDRY","Daily",-2.65357493745403,20.2902203107109,-1.73992780030354,-0.130780982010986,-4.42950440968141,35.9202241032495,40.6779661016949,177
"LNDRY","Monthly",-78.2804606548939,185.161407024053,-1.03556777039179,-0.422768771921921,-0.884735996632838,3.10672250584298,16.6666666666667,6
"LRC","Daily",-0.0334466398379994,7.09536315108488,-0.23831879272427,-0.0047138728668011,0.561293311357561,11.0525635829267,50.0782472613459,2556
"LRC","Monthly",-1.01773346935627,41.0344305335936,-0.227313531586455,-0.0248019396424444,0.888152988262266,4.52068818236072,42.8571428571429,84
"LRC","Weekly",0.377980820958106,19.4164006248535,0.345506575056032,0.0194670901296855,0.903692942168589,7.97633984543328,48.8888888888889,315
"LSK","Daily",-0.122994170922672,5.82369632046292,-1.06774177264076,-0.0211196058576241,-0.255384783511695,11.8472909851032,49.3740219092332,2556
"LSK","Monthly",-3.74253691521847,29.9389897961457,-1.14569388091799,-0.125005450775105,0.341717495207726,3.72311877505136,42.8571428571429,84
"LSK","Weekly",-0.858942898574731,14.9533522988589,-1.09892048916319,-0.0574414941484577,-0.088489423540216,5.90682603369751,49.4535519125683,366
"LTC","Daily",-0.0312391309455393,4.90078581612566,-0.322265374583226,-0.0063743105937724,-0.523513484013352,11.270458131691,50.7824726134585,2556
"LTC","Monthly",-0.950562127342839,23.4925161710585,-0.370843452407469,-0.0404623378960948,0.0113959758331908,2.42647988336149,51.1904761904762,84
"LTC","Weekly",-0.218161799718027,12.9942379066258,-0.321194748876865,-0.0167891184758736,-0.206401426901666,5.36151618968656,50.8196721311475,366
"MAGE","Daily",-0.499511340149707,30.0505409367762,-0.532694582378849,-0.0166223743259942,-0.196214254323805,39.5000294184876,46.8354430379747,1027
"MAGE","Monthly",-14.65708989525,56.3384890790657,-1.53913451755281,-0.260161217221857,-0.788244335171006,5.57848923914042,40,35
"MAID","Daily",-0.0448996113053577,8.75747455508008,-0.259205445978863,-0.00512700448319454,-0.510073774219126,16.5974440764931,50.1564945226917,2556
"MAID","Monthly",-1.36623102972016,32.7273484363344,-0.382607049432652,-0.0417458515583057,0.237186956397701,2.45952577979801,48.8095238095238,84
"MAID","Weekly",-0.0364973501116836,17.5536020665739,-0.0208956445367634,-0.00207919434274877,0.122742068717606,3.07758005638706,53.4653465346535,101
"MANA","Daily",0.060161287785073,6.94280547353896,0.438089204736822,0.00866527054723988,1.20607804824535,23.4207414393532,50.6651017214398,2556
"MANA","Monthly",1.83062204260293,38.5314843066423,0.435434254871746,0.047509772217297,1.53780267115542,6.1958879013206,41.6666666666667,84
"MANA","Weekly",0.561967298693372,19.007908579134,0.554687068979344,0.0295649201148975,1.92127683221216,16.3069086484583,50,352
"MCO","Daily",-0.0129429026903419,10.8294829030276,-0.0455414940558374,-0.00119515426601979,3.90377294578511,68.4905162628664,48.8980716253444,1452
"MCO","Monthly",-0.391522806382823,46.6176417196373,-0.0581871899102388,-0.00839859743951607,1.96672525356774,10.7288182835511,39.5833333333333,48
"MCO","Weekly",-0.090351416857575,25.230508811146,-0.0516464679692697,-0.00358103823961174,1.48331778961122,12.4132137211792,50,208
"MED","Daily",-0.0537569431397215,7.28314989253332,-0.373160564530847,-0.00738100189244122,1.17894578856224,22.7123493456653,49.1392801251956,2556
"MED","Monthly",-1.63574698410865,41.0025607377893,-0.365632498926592,-0.0398937762587373,1.64050757833474,11.4093207851847,45.2380952380952,84
"MED","Weekly",7.06817865934769,30.1701727082663,1.82976215009519,0.234277036717496,1.25742690489291,5.24912927014831,55.7377049180328,61
"MILKBAG","Daily",-0.726724982406245,11.1785528659094,-0.827450480134742,-0.0650106495110379,0.51868732680849,5.19806046458627,40.7407407407407,162
"MILKBAG","Monthly",-19.6215745249687,57.2472229017352,-0.839566412132625,-0.342751552484023,0.20633634434454,1.47068637333308,33.3333333333333,6
"MONA","Daily",-0.141251169637644,5.61621966338485,-1.27153521301458,-0.025150577809222,2.20003292109896,33.9445698421296,45.0312989045383,2556
"MONA","Monthly",-4.29807130468829,25.8946721413333,-1.52125788568007,-0.165982843158986,0.52813984988376,4.70156346654415,40.4761904761905,84
"MONA","Weekly",-0.90133196267068,18.5858286839003,-0.735473044857529,-0.0484956564487998,1.62312359959898,13.3536940374371,40.4347826086956,230
"MONKEYS","Daily",-1.2045252242711,26.3352546297477,-0.596352216798037,-0.0457381271305611,1.59680767242011,17.8333615765679,21.1764705882353,170
"MONKEYS","Monthly",-25.5961610157609,124.60131562758,-0.581028183705023,-0.205424484379162,1.89542715920059,5.1862232062504,12.5,8
"NANO","Daily",-1.37017795165842,31.3832125441796,-0.482235848626154,-0.0436595823238159,-7.23697595965716,67.1810777703306,50,122
"NANO","Monthly",-33.4323420204655,184.134617245475,-0.405990956633227,-0.181564675456413,0.674572249841926,2.24684181765347,20,5
"NAS","Daily",-0.298422690721532,6.7323727408079,-2.24101164734277,-0.0443265253144199,-0.245681631565569,11.2865335432339,48.8262910798122,2556
"NAS","Monthly",-9.08057616052663,32.3864255548877,-2.56974500251046,-0.280382166446158,0.552037407533437,3.62765117727832,36.9047619047619,84
"NAS","Weekly",-1.70104383866751,19.0401384946239,-1.34900272418746,-0.0893398878977594,-0.535572153308943,5.49915247390669,47.8070175438597,228
"NAV","Daily",-0.179099178701819,7.40348450453088,-1.22303207610214,-0.0241912005883461,0.302400325710465,15.9538222828919,47.7699530516432,2556
"NAV","Monthly",-5.44973215192675,33.104486650815,-1.5087870334231,-0.164622161624505,-0.207213188726846,3.43699646264089,44.047619047619,84
"NAV","Weekly",0.355730632633204,20.6638352282022,0.164221884207885,0.0172151311073029,0.180539026017259,3.8324339250233,54.945054945055,91
"NEBL","Daily",-0.280751549545447,8.83229830240464,-1.60704803519411,-0.0317869188667474,-0.0715163716899842,29.4842681302509,48.3568075117371,2556
"NEBL","Monthly",-8.54286857902574,47.9017251454075,-1.63452743284752,-0.17834156396442,-0.561773236517455,4.207517549989,46.4285714285714,84
"NEBL","Weekly",-0.3124059886668,23.1982696724108,-0.19468697665062,-0.013466779767559,-0.25617248786256,5.98291967246967,51.1961722488038,209
"NEO","Daily",-0.11136415450061,263.788676057817,-0.0301875016854827,-0.000422171854246699,0.00110426347718477,1.38075717527968,49.9902210052807,5113
"NEO","Monthly",-6.77863002335196,30.5584692624262,-2.03305898102072,-0.221824920781839,-0.132912524248863,2.97440544967221,38.0952380952381,84
"NEO","Weekly",-1.55575115290045,14.9220511013415,-1.99458317488661,-0.104258532713414,-0.531183950274601,5.22457328474061,49.7267759562842,366
"NULS","Daily",-0.0669415777694512,6.77710574537618,-0.499381105914987,-0.00987760561580782,0.532178695676021,16.5364411639774,50.1564945226917,2556
"NULS","Monthly",-2.03693658069903,34.064416903665,-0.548044963944386,-0.0597966078932023,0.388917082007889,3.5621723540741,45.2380952380952,84
"NULS","Weekly",-0.41259901873674,17.619693561603,-0.43996405131167,-0.0234169236425245,0.0680618347972784,8.287714959932,50.4249291784703,353
"NXS","Daily",-0.158064772579502,7.88380291620141,-1.01363070216854,-0.0200493054252631,1.44082066004457,39.0383212453542,45.8137715179969,2556
"NXS","Monthly",-4.80968522277629,40.4615009036554,-1.08946757337376,-0.118870657671074,0.923096521709336,7.3629894436428,34.5238095238095,84
"NXS","Weekly",-0.777070853456169,23.3522367678048,-0.372037862783521,-0.0332760780555077,1.81193131192633,13.2397759825836,44.8,125
"NXT","Daily",-0.251156492188704,13.726164114487,-0.925072235201103,-0.0182976460206843,0.0152673295695109,326.621599647139,46.2050078247261,2556
"NXT","Monthly",-7.64233326231343,32.196395087761,-2.17549639114368,-0.237366116345695,-0.349263352218745,5.21406507505931,36.9047619047619,84
"NXT","Weekly",-2.64474422808619,21.0521131549991,-0.784549384143507,-0.125628444451818,0.807670164661852,3.19732565871283,43.5897435897436,39
"OMG","Daily",-0.160104917507629,6.45336115000075,-1.25429336711568,-0.0248095393681184,0.0603252399545711,11.9858955898774,49.2957746478873,2556
"OMG","Monthly",-4.87176391844643,36.5072282114835,-1.22305789937856,-0.133446557219427,0.574353692901273,3.4677853031794,39.2857142857143,84
"OMG","Weekly",-1.11810975177459,17.8242207083581,-1.20009168525298,-0.062729797283664,0.595897619509482,8.66960160626663,46.7213114754098,366
"OMNIA","Daily",0.303507232190464,33.1290786345038,0.284149713515287,0.00916135445657587,20.4608417331977,563.934354422,36.7983367983368,962
"OMNIA","Monthly",9.12418616772584,156.526320483759,0.329747681645752,0.0582917054430635,4.3227274828597,23.1906560311533,31.25,32
"PAC","Daily",-0.0364459398703165,25.7003224408181,-0.0716953529307608,-0.0014181121639327,-0.723875037955809,171.087413864625,43.3881064162754,2556
"PAC","Monthly",-1.1089978846253,69.5936601069881,-0.146049704643456,-0.0159353292084424,4.34227606874575,30.6527629191827,38.0952380952381,84
"PART","Daily",-0.194218303206834,10.3957282817797,-0.944529791749891,-0.0186825105411072,0.328564504606985,18.0773596293586,47.1439749608764,2556
"PART","Monthly",-5.9097855118651,32.3333100075359,-1.6751789063825,-0.182777003359313,0.186033046858994,3.52532295725477,41.6666666666667,84
"PART","Weekly",0.065011374853398,25.2373266333552,0.0210854756959951,0.0025760008497681,1.22090710805128,5.1958768395758,43.2835820895522,67
"PAY","Daily",-0.242441613408757,11.6654981416065,-1.05071347371612,-0.0207827913103906,0.62360460633185,77.2148794338253,47.339593114241,2556
"PAY","Monthly",-7.37715195086647,34.9853679551507,-1.93259978122137,-0.210863923464334,0.338817135948879,8.04207378940156,42.8571428571429,84
"PAY","Weekly",-0.205466877857826,22.3371627937776,-0.109225330798015,-0.00919843221606744,0.628182655810425,4.7064042422303,46.8085106382979,141
"PEANUT","Daily",-2.53098688298993,27.0277255863848,-0.713172174741888,-0.093644094280168,0.0326258649319027,6.41881611898851,8.62068965517241,58
"PEANUT","Monthly",-73.398619606708,103.80132330727,-1,-0.707106781186547,NA,NA,0,2
"PEEZY","Daily",0.03024709794074,15.649708761249,0.0311647844003473,0.00193275788081349,1.1188604543434,5.60053112410466,41.1538461538462,260
"PEEZY","Monthly",0.873805051621431,104.202463490746,0.025156940316455,0.00838564677215168,1.01565131482522,2.5163455222186,22.2222222222222,9
"PHX","Daily",0.0981805880526132,11.367657944409,0.325116908786262,0.00863683518036379,7.36585638710682,110.474738306172,51.2350035285815,1417
"PHX","Monthly",2.89837277646986,48.859468272287,0.410985144590096,0.0593205959655072,1.26870252794691,6.55985549557435,43.75,48
"PHX","Weekly",24.7489984592575,20.7012821823918,1.69073436939107,1.19552973778159,NA,NA,100,2
"PINO","Daily",4.62452357483864,18.8841570137256,1.95911252865665,0.244889066082082,0.80367939727646,3.30935132703825,50,64
"PINO","Monthly",98.6565029298912,59.009254030857,2.8957843710799,1.67188188615809,0.151874098578173,NA,100,3
"PIVX","Daily",-0.13871421821458,6.85599196501323,-1.02289511216736,-0.0202325526229395,0.26088593385346,16.1484064399025,48.7871674491393,2556
"PIVX","Monthly",-4.22087549710081,31.7576148865918,-1.21813187378976,-0.132909083763809,0.0919050131807753,2.6686876428113,44.047619047619,84
"PIVX","Weekly",-0.310971549547433,16.7548612870373,-0.314974985717656,-0.0185600790254242,0.246510983478582,5.48940902250092,54.5138888888889,288
"PLR","Daily",-0.169038109417231,8.69288446963418,-0.983107804296471,-0.0194455718361047,-1.54267192293039,44.4773029392142,49.3740219092332,2556
"PLR","Monthly",-5.14358818655288,41.182813181129,-1.14469509913713,-0.124896474748593,0.681282087355339,6.57432600514675,44.047619047619,84
"PLR","Weekly",5.51084982335652,39.7242520759523,0.438695164143639,0.138727591719533,0.71376021872635,2.2880856324057,40,10
"POE","Daily",-0.395291107664617,13.3683467025657,-1.46001122597407,-0.0295691843172164,-1.2853411355411,24.3740542031779,38.9253486464315,2438
"POE","Monthly",-11.8977743269918,55.8760431736989,-1.91638424736076,-0.212931583040084,-0.0754842865435908,5.36271378020981,37.037037037037,81
"POE","Weekly",3.05587930778053,33.8742368642226,0.382739187249676,0.0902124915766912,0.511994476266855,2.81676534800508,50,18
"POWR","Daily",-0.0528258666136675,6.74047150465452,-0.396220350766765,-0.00783711741488552,-0.29518889136057,19.4613387385056,52.0735524256651,2556
"POWR","Monthly",-1.60741565553018,32.3698427856464,-0.45512138959108,-0.0496578147189194,0.6085632034804,3.88695216614531,42.8571428571429,84
"POWR","Weekly",-0.227560101358431,17.9213485901055,-0.230665371411848,-0.012697710789693,0.2611450559284,8.4705282712911,50,330
"PPT","Daily",-0.243429964116123,11.5874058634694,-1.06210692596242,-0.021008150312881,0.262049587199936,11.7934826263447,47.1439749608764,2556
"PPT","Monthly",-7.40722605096204,46.7748053837885,-1.45138707856375,-0.158359313099981,-0.35771311843835,3.36863744461009,46.4285714285714,84
"PPT","Weekly",-1.92877738531421,21.0870665012294,-1.34428952111396,-0.0914673164805431,-0.271132486877228,6.35887551880687,45.8333333333333,216
"PRICK","Daily",-1.69642602165808,34.437124011268,-0.71216593138331,-0.049261547541049,0.820322347152385,44.515283215207,35.4066985645933,209
"PRICK","Monthly",-50.6504340752196,186.965212589217,-0.716756077265207,-0.270908333019705,0.474550500330225,2.47656738667347,42.8571428571429,7
"PSSYMONSTR","Daily",-0.295044945531821,9.94002442732773,-0.468382220264677,-0.0296825171496224,0.769417260771676,8.35935181128649,41.7670682730924,249
"PSSYMONSTR","Monthly",-8.16291015971362,57.7577682275478,-0.423990248076463,-0.141330082692154,1.00277823233159,3.04314038202375,33.3333333333333,9
"QASH","Daily",-0.155594297191986,8.16344471837545,-0.963608548024336,-0.0190598825079015,-0.598129702056413,42.6657904932723,46.8701095461659,2556
"QASH","Monthly",-4.73451218598469,28.3572166750665,-1.53021086092998,-0.16695969284417,-0.330255004673905,3.41394395300541,41.6666666666667,84
"QASH","Weekly",-1.94296439582982,22.4295241493698,-0.600157725765961,-0.0866253061318028,1.18312089565823,5.81184427587076,41.6666666666667,48
"QSP","Daily",-0.192306053521713,7.50491516442754,-1.21842120653597,-0.0256240143037489,-0.0222147687845713,8.34685564052477,48.4741264927023,2261
"QSP","Monthly",-5.79738649350125,35.5042688936627,-1.41410713003727,-0.163287026437997,0.361507550703451,4.67973191751788,41.3333333333333,75
"QSP","Weekly",3.29548147493689,25.181782357231,0.827679891745168,0.130867681571816,0.317616984156243,2.51199322548397,55,40
"QTUM","Daily",-0.117699397627571,6.14772466351862,-0.967921766413263,-0.0191451966490976,-0.325476971592035,13.9241746158788,50.8998435054773,2556
"QTUM","Monthly",-3.58142452781039,31.3026975521622,-1.04860924315636,-0.114412648361771,0.134691951674109,2.13529933576934,41.6666666666667,84
"QTUM","Weekly",-0.821966285071236,15.8947534067111,-0.989329028967204,-0.0517130567577212,-0.223643984123499,5.24397083814947,47.8142076502732,366
"R","Daily",-2.47267274105361,53.2034538394621,-0.695585986169604,-0.0464757936301417,-0.538809087961785,17.1816075532887,44.6428571428571,224
"R","Monthly",-61.5420771106676,169.647119457806,-1.08829570417741,-0.362765234725804,-2.45163972524007,7.05595032267394,22.2222222222222,9
"R","Weekly",0.00649340324582337,0.530545799547344,0.0574064688573238,0.0122391002838275,1.15554002510956,5.68162195337293,45.4545454545455,22
"RCN","Daily",-0.232046254958988,6.95600668097501,-1.68653360032285,-0.0333591190465134,-0.183498715993541,14.7609773792545,48.3176838810642,2556
"RCN","Monthly",-7.06083604375207,35.5911263342733,-1.81825184942279,-0.198387541249367,0.242941976123969,3.33198062835464,41.6666666666667,84
"RCN","Weekly",-0.45701827503586,22.5969910060344,-0.13107129768517,-0.0202247403167004,-0.0407884034521341,2.65858613527784,54.7619047619048,42
"RDD","Daily",-0.194646171751013,48.5059627335271,-0.202876228429022,-0.00401282977971849,1.94536212394866,160.805619857484,46.0876369327074,2556
"RDD","Monthly",-5.92280494042373,45.9490778049458,-1.18138179317404,-0.128899321234826,-0.0324860618339571,4.33510158688039,42.8571428571429,84
"RDD","Weekly",12.0714396493043,46.6018807093787,0.732656854596804,0.259033315084103,0.839078319864915,3.16483985290686,62.5,8
"RDN","Daily",-0.278409120701386,8.63447759829296,-1.63015093099229,-0.0322438870831546,1.14318822946104,22.700593816817,46.6744913928013,2556
"RDN","Monthly",-8.47159181562791,40.9611173893523,-1.89553963496,-0.206820329999837,-0.276941650463914,3.38964346676796,40.4761904761905,84
"RDN","Weekly",-0.924873510186624,19.7207443097434,-0.62040896218511,-0.0468985092884994,-0.194900373432302,3.88699906250621,48.5714285714286,175
"REP","Daily",-0.190490346535504,6.83800004267842,-1.40839442547624,-0.0278576111942945,0.314556166563487,19.0717864777341,48.9045383411581,2556
"REP","Monthly",-5.79634911600893,31.771183241473,-1.67209438670373,-0.182440454670967,0.27599004583448,3.32746759701375,41.6666666666667,84
"REP","Weekly",-1.45464080124024,16.6274049081219,-1.62965633621451,-0.0874845358778567,-0.347253824899672,6.50858717654472,44.956772334294,347
"REQ","Daily",-0.0709350181102395,7.34268102933111,-0.488412135326791,-0.00966064273075217,2.19977063496319,39.7115553032067,49.452269170579,2556
"REQ","Monthly",-2.15845126535443,35.5286915352461,-0.556804423689361,-0.06075234330578,0.710824802278933,4.99325642219086,46.4285714285714,84
"REQ","Weekly",0.283425891353157,20.4241011110763,0.18874803261532,0.0138770313470222,2.31935428371402,16.9356064367047,48.6486486486487,185
